,hodnotenie,hodnotenie_numeral,komentar,id
6848,negativní,2,"S taškou jsem spokojená, designově vydařená, vydrží velmi vysokou zátěž, ale laptop o velikosti 16"" se do ní nevejde, pouze 15,4"". Možná při hodně velkém snažení :-). Velkou nevýhodou je, že taška není uzavíratelná(nemá zip ani patent(zip má pouze vnitřní pouzdro na laptop), takže všechny ostatní věci se snadno vysypou, pokud se do ní nevloží další pouzdro navíc. Vzhledem k letnímu designu a skvělému pružnému a omyvatelnému materiálu lze tašku používat i k jiným účelům :-D.
",d5221683df902310186ead337bcd2bad12f51024f4a611118b50dc8d0c66ef48
6849,negativní,2,"S taškou jsme spokojeni. Jen vnitřní prostor není moc velký.
",ad7f0b5392b815db4cd9ecab55d172c6434c72cd63fc2a2c02e4020038626f99
6850,negativní,2,"S touto meteostanicí jsme vcelku spokojeni, akorát ne vždy ukazuje přesně počasí jaké je skutečně venku.
",8fa2a9428feca5612cfa7dd5a8f8fb6c410ed04dd6094534ad2e06b887c8849c
6851,negativní,2,"S tímto výrobkem moc spokojení nejsme, kočky stejně nějaké to k klíště občas mají.
",80b6a195740b62ae568b116de90aac89041a297dc8b29b6acc798fd95846140b
6852,negativní,2,"S tímto výrobkem nejsem spokojen.Výrobek je vyrobený jako tradičně v ČÍNĚ (to jsem zjistil až po vybalení) a tomu taky odpovídá vzhled,funčnost a usazení tlačítek.Po uvedení stanice do provozu jsem zjistil nefukčnost displeje a levého tlačítka.Výrobek jsem reklamoval u autorizovaného servisu,kde mi byl ochotně vyměněn za jiný,což byla jediná pozitivní zpráva.Tento výrobek nedoporučuji.
",3d7878b1efac6338d0ce19922a617d38d8d5181fc5d97ced960893dd48126017
6853,negativní,2,"S tímto výrobkem nejsem spokojena, přijde mi o mnohem výkonější a celkově lepší předešlý typ strojku, který je i levnější. Na tomto strojku mi nevyhovuje materiál z kterého je vyroben, chloupky jdou špatně očišťovat kartáčkem. Předešlý typ strojku lépe vytrhával chloupky...
",13507eb38ed9932d9df6a085d4d2864aeb1c31b70feb9051423ea74b95c964ea
6854,negativní,2,"S varnou deskou jsem celkem spokojena, jen bych vytkla špatnou viditelnost čar a funkčních tlačítek.
",bf921d178c4895408d398dd427449c44c03e9e87c0205f221d99c251061ecbf4
6855,negativní,2,"S vyrobkem jsem byl spokojen 2 roky a 3 mesice, kdy prestal fungovat kvuli nefunkcni spirale. V servisu Catler mi bylo receno, ze to nejde opravit a je na vyhozeni. Musim dodat, ze jeste mam topinkovac Catler, ktery po 3 mesicich v provozu byl vymenen za novy kvuli mechanicke zavade. Nespokojenost kvuli vysoke porizovaci cene a nizke kvalite a zivotnosti vyrobku.Tohoto vyrobce jiz nedoporucuji !
",2b5d3d4e8c04a5482b8059b6b9b0c222cb07a15fafa6a91cd6d38d367a84d122
6856,negativní,2,"S vyrobkem jsem docela spokojeny,jedina vec kterou bych chtel pro zlepseni image vasi prodijny navrhnout je,abyste k vyrobkum meli cesky navod.zvlast pro takove vyrobky jako hodinky,pracky atd.aby zakaznici mohli podle toho dat do provozu u vas nakopeny zbozi a nemuseli platit dalsi penize za jeho provozneni.Napr.ja jsem musel platit u hodinare dalsi penize,abych mel funkcni hodinky(protoze u toho nebyl cesky psany navod).s pozdravem T.Roshan
",4ef0c4a6d3829b5b88adc78f2e722daed5510a8aa980149ff33c18604144371d
6857,negativní,2,"S vyrobkem jsem maximalne nespokojeny. Mam jiz druhy behem jednoho mesice. Oba prestali fungovat po 4 dnech. Rozhodne nedoporucuji.
",251a9fb4795bf28590cdcd662ea5cc36e3fed537b87487dae5e2618068e349e8
6858,negativní,2,"S vyrobkem nejsem vubec spokojeny, ponozky i po nekolikatem vyprani v bote klouzou, takze o aktivnim pohybu v terenu si muzete nechat jenom zdat. Vyrobek nedoporucuji.
",123550e6bc10730f3e19d533725ba9272511f160fbb61b19c3e92b327e38e163
6859,negativní,2,"S vyrobkem nejsem vubec spokojeny, ponozky i po nekolikatem vyprani v bote klouzou, takze o aktivnim pohybu v terenu si muzete nechat jenom zdat. Vyrobek nedoporucuji.
",cd15bb5acd66bf2d4a7366a466e5a3728c556fb474814b9224cf9ea39f1b8946
6860,negativní,2,"S výrobkem a jeho funkčností jsem spokojen. Nastavení přístroje je velmi jednoduché. Používám tablety doporučované firmou Zanussi a nadobí je vždy krásně čisté. 3* protože se mycí buben nepřiměřeně zahřívá v zadní časti přístroje, kde je pouze obalen černou, pravděpodobně teplo odvádějící, gumovou vrstvou a mám strach o možné propálení přívodních/odvodních hadic, nebo elektroinstalace. Se zahřáním oné gumové vrstvy souvisí i nepříjemný zápach.
",c9a53ce2a0e1d92646f6172cc700ce1418beb1337cd22e35ce920005d4c2a482
6861,negativní,2,"S výrobkem jsem naprosto spokojen ale s okolnostmi které nákup v internetovém obchodě provázely již nikoli.
",66b0ca935008dc0a2470f4ad11b7e6719a084b49030c602cabfb4f7de58dc389
6862,negativní,2,"S výrobkem jsem nespokojená.... trouba hlučí větrákem i když jen zapnu světlo...je to hodně otravné. Peče nerovnoměrně, což by se u horkovzdušné trouby nemělo tak projevovat. Ovládání časovače není téměř vidět, plytký plech je opravdu hodně plytký, víc než je zvykem, hluboký plech je skutečně hluboký pořádně, což je jediné plus této trouby jinak bych vracela....
",4d59d0d0f4b946195272dbe26edc8e4954b2e5b4678ccce32a13a8dfbde84fd6
6863,negativní,2,"S výrobkem jsem spokojena. Jen velikost biscuitů není vhodná pro malého psa (nutno naporcovat na menší kousky). Bylo by dobré v popisu výrobku napsat pro jakou velikost plemena je určena.
",718a7f8c2a2435902636a99d3f7d7b3237054ca801033086b675c5ac0e257bac
6864,negativní,2,"S výrobkem jsem spokojeni nebyli. Jediné, co na sluchátkách je příznivé, je cena. Sluchátka šumí, praská v nich, v podstatě se s nimi nedal v klidu sledovat film, člověk celou dobu čekal, kdy v nich zas začne praskat a šumět. Výrobek jsme nakonec vrátili a určitě nedoporučuji!
",d111970db70bdba5c5cb81524f3aea06a1bbe0e298c988ffd42029b4193ee8f1
6865,negativní,2,"S výrobkem jsem spokojená
",ef044dc6784365dc405d9762f77d8a1d19f600c84a7b94a78f7da4ab76547b28
6866,negativní,2,"S výrobkem jsem spokojený, funguje, ovšem s ním byl dodán anténní kabel, který je naprosto nefunkční, tudíž jsem si nejdřívě myslel, že nefunkční je anténa. V konečným důsledku jsem tedy spíše nespokojený.
",e58dfd9f87bb261ddc2834ed028a29cff32a39b8c5578bb48d4088c2732e4ab3
6867,negativní,2,"S výrobkem jsem v podstatě spokojen, až na to, že šipka ukazující tendenci tlaku je stále neměnná, přestože se tlak mění. Jsem nemile překvapen poměrně neobsáhlým návodem k použití. Měl by být daleko podrobnější.
",fb9e74c8462490dc174bc90cc571da9c357ac792527b69da1dcccd655330807b
6868,negativní,2,"S výrobkem jsem vcelku spokojen, jen chybí český návod a zatím se mi nepodařilo zprovoznit beztratový přenos internetu po bytě
",45663ef544ba3c8f25bba867a94e89e86d49eafdb0dc87d9449291c11eae4eaa
6869,negativní,2,"S výrobkem jsem vcelku spokojen, krásný praktivký vzhled i funkčnost, akorát při mixování se někdy z nástavce ozývá pískavý zvuk, ještě počkám jestli se to časem nepřestane tak asi výrobek reklamuji.
",839090e9faf1fd83bddf476de4b422037363e4f8835f365d3adf8dacdc1408b1
6870,negativní,2,"S výrobkem jsem vcelku spokojena. Nevýhodou je, že nelze nastavit dobu sušení a dále poměrně malá výška mezi jednotlivými platy.
",f16a51ea09ed3131d5976d8b7856347ee301b0853ea3d53d5ee0b481e5b19303
6871,negativní,2,"S výrobkem jsem velice spojeká. Po důkladném uzavření polštářky nevysachají.
",84f87b21745872583e84de7264768e1ddefb8c4b1226b1519bf82cc34eecb2a7
6872,negativní,2,"S výrobkem jsem velmi nespokojena. Nicméně se zdá, že jde o můj osobní problém. Naprosto mi nevyhovuje způsob regulace (nebo spíš ne-regulace) při vaření. Systém ať už na jakémkoliv stupni (1-9) funguje tak, že je ""plotýnka"" buď zapnuta naplno nebo vypnuta, se stupněm se mění pouze délka intervalu těchto fází. A já ani po roce užívání nejsem schopná rozumně při vaření stav regulovat. Se sporákem tedy spíš bojuji a uvažuji o koupi jiné desky.
",2bc8fe83c3d4c2a6f348e396b48bf18369d9639f3279ecaf28164a4cfea1d983
6873,negativní,2,"S výrobkem moc spokojená nejsem. Např. když chci použít funkci dovažování, tak váha si sama začne vážit aniž bych na ní něco dala..Každopádně nebyla finančně náročná proto mi bylo jasné, že nebude natolik kvalitní.
",694ee1c5fbdc2f2c87f3223fe84e87753e1296645f9b5555fb8897ced7a12e6e
6874,negativní,2,"S výrobkem nejsem moc spokojená. Špatně vysává,vůbec nesaje. Po této zkušenosti bych ho nikomu nedoporučila.
",a68e7545981b2c383631b25823a2a512049f927cd9a22f3252ac5949b9c3f4d0
6875,negativní,2,"S výrobkem nejsem moc spokojený. Nevýhodou je, že nejde samostatně vytáhnou nádoba na vodu. Na nasazení držáku s kávou je potřeba značné síly neboť držák jde dost stěží nasadit do závitu kávovaru. Dále jedna tryska překapává kávu v menším( v polovičním) množství. Šálky jsou nerovnomšrně naplněny. Výrobek bych nedoporučil.
",12d90bd6e8117ce0d0da1213cae104bd2588ace685380ba6d632a5906548d486
6876,negativní,2,"S výrobkem nejsem spokojný, nedoporučuji, je to nekvalitní výrobek a tomu odpovída i cena výrobku, např.při montování stojanu na zeď se zlomili 3 šrouby je evidentní že ty šrouby dodané v balení nestačí a musel sem si zakoupit další. Výrobek nedoporučuji!
",a9709d1ff99da7bd7c21abacc37970f039abc6d2e8ea0bca402d8b63bf13a725
6877,negativní,2,"S výrobkem nejsme moc spokojeni. Ještě před prvním použitím jsme zjistili, že dvě z pěti sňůr jsou delší než ostatní a prověšují se. Vzhledem k jejich propojenému namotání to nelze změnit. ""Blokovací systém"" (kolečko na boku) samovolně vyskakuje a není na něj 100% spoleh. Systém upevnění na zeď se nám zdá nedostatečný v případě, že by bylo prádlo na všech šňůrách (malé skobičky a hmoždinky). Tento výrobek by jsme si už rozhodně nekoupili a nikomu ho nedoporučujeme.
",cb1926d3fdce120bf5bf2b3b148e1490335565edc6b41d6b50e145648b63cb87
6878,negativní,2,"S výrobkem spokojen jsem (velmi dobrá světelnost!) s výjimkou plastových bodců, které se lámou. Přesto bych výrobek vzhledem k výkon/cena doporučil.
",b0c3fb5ed47d2d42c7a33b9d927f20845ef0b83c2b062888d8b8220d08a59e56
6879,negativní,2,"S žehličkou jsem spokojená. Je lehká a žehlí dobře. Jen mi trochu vadí její hlasitost, ale to je detail.
",9b136338b7dae43a1964209ddcb21c09744ddf0e56181db7abb722ab64817e90
6880,negativní,2,"Sací výkon průměrný, provedení vzhledem k ceně na slušné úrovni. Nejvíce mě překvapila velikost tohoto vysavače. Čekal jsem, že bude mnohem menší...Nicméně za pět stovek není co řešit.
",fa7cb1efa90c0226846ebb2d31ecb57db7d7a3b2e8f0c7a402bd130fcdb7524c
6881,negativní,2,"Sada je moc pěkná, ovšem jsem zklamaná s hlubokých talířů, které jsou malé. Nedoporučuji objednávat přes internet jelikož je zboží špatně zabalëno a při přepravě Vám sadu z které jste nadšení dovezou rozbitou, zboží lze reklamovat je to, ale časové náročné.
",9038d0cb3ad1b15cf2b83ea4a7b7135bb8e78d95acd5b89be3f33d5beee16acc
6882,negativní,2,"Saje velmi dobře...jen blbne nastavení výkonu sání...musí se zmáčknout vícekrát. Čištění je težší...nefunguje samočištění...
",9095bef73481f266ddbbf881602b1563ec96ff5115f8f36ecf4cbff5e28b9fc6
6883,negativní,2,"Schránku v žádném případě nedopouručuji. Bohužel až po instalaci jsem zjistil, že se do ní nevejde ani list o velikosti A4. Tedy žádné velké obálky, časopisy atd. Dobrá je maximálně tak ma malé dopisy a korespondenční lístky. Je to moje chyba, rozměry jsou u produktu uvedené, ale vůbec mě nenapadlo, že by se prodávaly takto nepoužitelné schránky.
",40ce59778156d72eabee40e4797002dc1af5fe0189048cdec6bd251af2b3df7e
6884,negativní,2,"Se samotným obchodem jsem byla spokojena,ale plenky tedy nic moc.Objednala jsem je proto,že jsem je již dříve koupila a byly dobré,ale teď už tedy moc nejsou.Jsou tenké,v oblasti zadečku nahoře nejsou vůbec vyplněné a malá se mi v nich kolikrát pročůrala.Doporučuji je kupovat pouze do velikosti 4-9kg,větší už ne.
",3f9336fcbc1b9f4cad97d66422882f15c9354cb81682358ea3ad75a1bf582416
6885,negativní,2,"Se samotným obchodem jsem byla spokojena,ale plenky tedy nic moc.Objednala jsem je proto,že jsem je již dříve koupila a byly dobré,ale teď už tedy moc nejsou.Jsou tenké,v oblasti zadečku nahoře nejsou vůbec vyplněné a malá se mi v nich kolikrát pročůrala.Doporučuji je kupovat pouze do velikosti 4-9kg,větší už ne.
",f985e437c4d2660d1bb8c0aa71343fcd71f759a5fa66308caf3acc37ae65ce3a
6886,negativní,2,"Se službami internetového obchodu jsem spokojená. S nůžkami méně. Vypadá to na méně kvalitní ocel. Pokud se nestříhá kolmo, nůžky se zkřiví. Větve tloušťky 3 cm už nejdou ustřihnout. Bohužel jsem nůžky vyzkoušela po uplynutí 14 denní lhůty.
",41e0390320298b00c836c40bd95f252d59580cf55b8625c7a7b64ba5ed0bd10f
6887,negativní,2,"Se stanem jsem v celku spokojen, kladne hodnotím prostornost avšak čtyři osoby už by bylo asi moc, ale pro tři super! Co mě však trochu zklamalo jsou předsíně, nejsou nijak moc velké(kolo se tam nevejde ani náhodou), a i řešení otevírání mi nepříjde zrovna štasné, při každém otevírání musíte odkolíkovávat, protože jinak se tam dostane tak leda nějakej malej pes nebo kočka. Shrnutí: se stanem jsem spokojen avšak jsem čekal trochu víc.....
",3ec613793bf8bd06977c0d7650a2227d5f53b73d6d56f1fc066d0bd6380998fe
6888,negativní,2,"Se stanem jsem v celku spokojen, kladne hodnotím prostornost avšak čtyři osoby už by bylo asi moc, ale pro tři super! Co mě však trochu zklamalo jsou předsíně, nejsou nijak moc velké(kolo se tam nevejde ani náhodou), a i řešení otevírání mi nepříjde zrovna štasné, při každém otevírání musíte odkolíkovávat, protože jinak se tam dostane tak leda nějakej malej pes nebo kočka. Shrnutí: se stanem jsem spokojen avšak jsem čekal trochu víc.....
",793a8fe8367ccea39a1d7d0881cc341d0b10e3a7bc7124ff5b83b4c50459e5de
6889,negativní,2,"Se stanem jsem v celku spokojen, kladne hodnotím prostornost avšak čtyři osoby už by bylo asi moc, ale pro tři super! Co mě však trochu zklamalo jsou předsíně, nejsou nijak moc velké(kolo se tam nevejde ani náhodou), a i řešení otevírání mi nepříjde zrovna štasné, při každém otevírání musíte odkolíkovávat, protože jinak se tam dostane tak leda nějakej malej pes nebo kočka. Shrnutí: se stanem jsem spokojen avšak jsem čekal trochu víc.....
",abe783b01a083a7f30bf4be20b4a0338bf16dc2dd76324f9711f79dc3c8381fa
6890,negativní,2,"Se startováním trošku problém,jinak dobré.
",fe30ebf4b2a4c523801bbb818b910344da62ae5a8a5796159bc9120ade2e5720
6891,negativní,2,"Se svítidlem Cars jsem neměla dobré zkušenosti...., svítilo přišlo sice jako v pořádku, ale po rozmontování , které bylo uskutečnitelné velmi ztěžka..., vložení žárovičky a snaha následovného smontování byla marná........., pak jsme zjistili, že sklo bylo neskutečně křivé a obdivuji montéra, co to dokázal dát do kupy..., nic nikde nesedělo jak by mělo..., nicméně, produkt byl zakoupený v WWW.MALL.CZ a tam mohu pěti jen chválu..., svítidlo mi okamžitě vyreklamovali, nabídli vrácení peněz a následovné objednání jiného kousku, ale raději už jsem to neriskla...., nebyl to problém....., ostatně od stejného výrobce mám svítidlo Hello Kitty, jak stropní, tak nástěnné a tam bylo vše Ok...., toť mé zkušenosti se svítidlem Cars...........
",59688356e1bfb6b630d133683d1ebcf881c84e0da6121ba05e0871a9f1601465
6892,negativní,2,"Sedacka ma velke minus i plus. Je opravdu velmi citit plasty .Vyrobena je az na kousek kovu prakticky cela z plastu. Ale to jsou temer vsechny autosedacky. Pach po case z casti vycichne, ale chce to koupit ji minimalne par mesicu v predstihu. Jinak doporucuji ji koupit pouzitou, aby byla jiz vycichla. Novorozenec by mel dychat pokud mozno prirozene cisty vzduch, alespon nazacatku.
",3e3f3095bfe0a1ad112039f4d09966bfefa4431c678474697ebc88641fc59fe9
6893,negativní,2,"Sedačka je funkční, pohodlná, připevnění je jednoduché. Mě osobně vadí, že alarm při rozepnutí nelze vypnout, takže pokud dítě v autě usně, nemůžete ho vyndat aniž by se vzbudilo.
",50e5751650183e1e2188ab9df598c9d94a426820ea949d37ee52c69359340c0c
6894,negativní,2,"Sedačka sama o sobě bez větších problémů, nedostal jsem návod (žádný) což vidím jako problém. Sháněl jsem nakonec na netu. Zapínání dítěte dost komplikované, chce to šikovné ruce a pevné nervy. Krátká středová páska, dítě v zimním oblečení je fakt radost zapínat.
",1b9acb0d5052c73d9db4a9380467f5bf9809a4e810539b0ba4e7664fda1f717c
6895,negativní,2,"Sekačka je vhodná na malé plochy,je hlučnější,ale více nemůžu říci,protože asi po 5ti minutách mi shořel motorek. Mám již od firmy Einhell jednu ,větší a ta jede už třetí rok,takže si myslí,že tady u té to je prostě smůla. Uvidíme jak dopadne reklamace,zasílám zpět.Jinak je lehká a dobré teleskopické držadlo pro dlouhány.
",7fd2da60c53b30cad42edc65fc76be77e9d3ab9be3af826a1508dffa978e2000
6896,negativní,2,"Sekačku jsme koupili na sekání malého prostoru (6m2). Na tyto účely postačuje. Struna dodaná k sekačce se velmi rychle trhá, posun struny není příliš funkční. Při sestavování jsme zjistili, že chybí matka nutná k dotažení teleskopické tyče. Použili jsme matku z vlastních zásob. Za málo peněz málo muziky.
",53cb0f329a85d9e2ec41f889ca582f3f9f125376189050e0768f981dd0ba4f54
6897,negativní,2,"Sekla se a už nejde naformátovat
",4b18d4ab2137b498c7d2152a435f4c47349f63150d516474a0388afca04d0b88
6898,negativní,2,"Sel jsem s tím zatím pouze travní semeno a čekal jsem, že to bude lepší. Nicméně pomocník to je. Hnojivo půjde pravděpodobně lépe (rovnoměrněji).
",352e40663540ecff2feb10a16eea521f013511c1780d43e1a41121980cd4ce9c
6899,negativní,2,"Sem tam je nějaké to zrno divné. Nikde není uvedeno o jakou kávu jde.
",70460b414fffbf508ca890420beaa6ff86f0e2f2a629f53da9b9803f0f34dcc2
6900,negativní,2,"Sestava obsahuje dva kvalitní klíče FAB + přípravek k upnutí k sedlovce (stojanu atd). Délka lanka je dostatečná, ale je zde lehce vyšší hmotnost zámku.
",f495b960065d0aeda72b5eed53a1d1ec2df6002b5b8eb3efcc2fef96810ef40a
6901,negativní,2,"Sice hodně kapes, ale méně praktických; zadní kapsy na láhev se opravdu na nic jiného použít nedají a vůbec je nevyužiji - láhev vozím na rámu. Uchycení je jednoduché, tašky vydržely bez problémů i déšť.
",1da41f24028fa3b8e882b2a5f6674af14057bcd70da93574d39c0a810f25fd30
6902,negativní,2,"Sice máte 16 kapslí, ale bacha na jedno Chococino potřebujete 2 kapsle, takže cena nic moc................
",ce39b35641197c3ceda7da3b1389d25105e98ea6f85d83af82358cfc4cb1fc2c
6903,negativní,2,"Skleničky pěkné, dobře se z nich pije. Jsou však trochu nepraktické - sklo je velmi tenké, jedna mi praskla v myčce, kdy jsem ji umístila na držák talířů a vyndala rozbitou. Díky tomu, že je ze dvojitého skla, nelze dát předehřát do mikrovlnky.
",84563cc76ed30394c78b2e9490ed707fdf39b2ce8f6427158c1daf8ca2252ed4
6904,negativní,2,"Skleník splňuje očekávání a cena odpovídá kvalitě, je to hobby stavebnice, montáž však není snadná, opravdu je zapotřebí dvou šikovných jedinců, jinak by to byl boj. Zklamání byly pouze některé výřezy polykarbonátových desek, které byly rozměrově větší i o více než 3 centimetry, do konstrukce nepasovaly a musely být upravovány na místě.
",0cf56054f08c4a5ace10014155ede37fc56b4d1b4b0445907d81c1f4a359e2ee
6905,negativní,2,"Sklopný hnětací hák je pro vyjmutí hotového chleba dobrá věc, ale už se stalo, že se na začátku sám nevyklopil (i když se dodržel návod). Taky zásobník na přísady je dobrý, ale dokud se neotevře docela vibruje. Jinak to peče dobře, ale co se týče hlasitosti - spát se u toho nedá :)
",6b9290fb59fce9d0ed2b370794df72629300b7c4bd4527bef86f89b1bd088830
6906,negativní,2,"Skluzavka vydržela dva víkendy, a to jsme ji museli stále slepovat.
",3f28ee6b038145213985d0e5681d949aa645ff4cbe9c47fff79fdb699418ce8d
6907,negativní,2,"Skluzavka vydržela dva víkendy, a to jsme ji museli stále slepovat.
",b4b5fe0f1f85cda6c22791c20481216a6e4ed1808ad7958ccc76595fd481f007
6908,negativní,2,"Skutečné provedení dvířek neodpovídá udávaným parametrům. Je sice možné namontovat je do dveří tloušťky 5 cm, ale materiál dveří není ničím zakrytý. Dvířka je možné bez nějakých úprav použít tak do dvěří tloušťky max. 0,5 cm. Jinak je vnitřní část nevzhledná.
",71a6d9b4d6b0147f21d2aa8531be2861b80d4fb93f9042ad7f018b8dd4391988
6909,negativní,2,"Skvělé basy, perfektní pro techno a elektro, horší pro rockové kytary (horší středy) a téměř nepoužitelné pro klasickou hudbu.
",2f898153e154ff0ecf56b84530a7b598c61ee5dfa4d6f79497cd8729d04644f0
6910,negativní,2,"Skvělý design, ale nefunguje to. Vinotéka se ani po opakovaných pokusech nedostala pod 18stupňů Celsia, a to má možnost volby až do 8/9 stupňů. Jsem z toho zoufalý, hodlám ji reklamovat. Dodržel jsem návod a několik dalších pozic s doporučenou teplotou, dal jsem dovnitř teploměr, abych zjistil zda digitální číselník na vinotéce nelže a nelže. Navíc větrák velmi ruší klid v místnosti, připadám si jako u počítače s velmi hlučným větrákem. Prostě škoda... kolega si ji koupil taky a má stejný problém. Rozhodně nedoporučuji.
",0aac68274f6a3a14376df13b5f5d24b1bbf131d86241d7f63c44b85090ddbd49
6911,negativní,2,"Skvělý design, ale zpracovani nic moc. Některé plasty hrkají při vybrování o sebe.
",c6e26920366a933bbce4e40a036173fc2208d50d5e6f15b3c2d3d5206bbf84b9
6912,negativní,2,"Slabé stránky: - setavení (IKEA to rozhodně není, a to jak co se týče návodu tak samotného sestavení) - kolíčky na zavěšení vařeček - dítě bere vařečku na její spodní části, čímž vytváří pákový efekt (kolíčky jsou na zasouvání) a kolíčky tím vyrve - celá konstrukce je tak trochu chatrná Silné stránky: - dítě si s tím hraje tak jako tak a je spokojené
",5697a8ed18cfeb775fa7cbfef75ee103e9f8610b8cc9547c21aecffa1898f317
6913,negativní,2,"Sladké. Na léto je to celkem sexy. Petr S.
",7459f0f1c2c45ce004fdc04d05455a4aaa2ca4badd3999292c99df78801d4a6b
6914,negativní,2,"Složení krmiva se ni zdá velmi dobré, bohužel naše kočičí holky jsou jiného názoru a když si mohou vybrat , dají přednost jiným značkám.
",f35c9aebc0aa15de7a73cf4507dcf5ff648b4495f0fabb2508985e88adca4534
6915,negativní,2,"Sluchátka dobře sedí na hlavě, jsou lehká. Problém je s kvalitním vyladěním zvuku. Ozývá se buď šum, nebo brum. Vylaďovací kolečko je velmi citlivé.Nevím, jestli to není tím, že je mám připojené ke starší televizi. I přecházením po místnosti se kvalita poslechu mění.
",ce05bc123394dc8e3ced2cce2c8cc66a5f46c293ef60a481c9ebd6c3fc426482
6916,negativní,2,"Sluchátka jsem vracela, jelikož manželovi i jejich mírnější šum vadil. Kupovala jsem je i tátovi, tomu šum nevadí, je s nimi spokojen.
",5c059730be8b88b26738be69d0603fde82ed55fd90d37db08313bc7c448d3d05
6917,negativní,2,"Sluchátka jsem vrátil, protože jejich konstrukce, ve spojení s mýma ušima, vytvářela i při sebemenším větříku meluzínu, která velice rušila poslech. Jinak byl zvuk perfektní.
",544f780460c7200b46c45e647713497dcf54d0351a160be6f0c4386c73c9c487
6918,negativní,2,"Sluchátka mají slabší dynamické rozpětí zvuku. Jinak bych je hodnotil jako dobré.
",2e73b04eb84e2ae1230bc532628e19bce27b79724139df0b1c815a7f78a1de3d
6919,negativní,2,"Sluchátka sedí dobře, ale téměř vůbec netlumí okolní zvuk. Sluchátka jsou více basová.
",6536e086e027a0303ce55dbfe4e8c01eb420e11feb46bcd74dfe554c93cf3ba1
6920,negativní,2,"Slušné krmivo za slušnou cenu. Lépe hodnotím pro Plan s lososem, Pro Plan s kuřecím masem má, zdá se mi, jednu nevýhodu, skoro vše vyjde zase ven.
",31f68be67317ac22ce645b002ac885dba872e443fb7e2ec81b65e5b738902cdb
6921,negativní,2,"Slušné krmivo za slušnou cenu. Lépe hodnotím pro Plan s lososem, Pro Plan s kuřecím masem má, zdá se mi, jednu nevýhodu, skoro vše vyjde zase ven.
",caa95116d4d271c0dd3442333fb52264d43ec713356e30da36c352235878b77a
6922,negativní,2,"Slušné,odpovída ceně. Jako nevýhodu beru že po skončení ohřevu se stále točí talíř a trouba svítí.
",78cc2b02829937e5c0f3d549495fc58ac32de30a244bdfacdd61da6723767787
6923,negativní,2,"Slušný poměr cena/výkon. Na základní monitorování teploty postačující.
",ea560a140b97669acb4caa8648627cb7fd0ee161cb7ef3730cf7b62d4430590e
6924,negativní,2,"Snad nejhorsi produkt od Hami - Maly gurman. Barva i konzistence spatna, temer zadna ryze ( na to, ze to je rizoto ponekud divne )
",11caeef7920c5a2a9cc335cda5a0a829688f3a791aa2207f0eaa5c1f92cd6d45
6925,negativní,2,"Snadno ovladatelný a přehledný, základní funkce naprosto postačují. Pouze venkovní čidlo nefunkční pro teploty pod -10 stupňů (vlivem baterie, doporučuji použit kvalitní), deklarováno v technických parametrech. --- AN
",b5dc56f3ee2a9027fa2ab58145c76df8e4d44bc40e9736efa5231469babb9d82
6926,negativní,2,"Snědl ho jen jeden pes, druhý si ho ani nevšiml, takže všeobecně oblíbený nejspíš není.
",3dbb8873e3e8a623fb3d0f7f57b30aae4483b6dd8dadeff29b29d64c905e67ed
6927,negativní,2,"Solidní telefon pro starší generaci za velmi příznivou cenu .
",9c598b91b8831adb53714d91781962ff3da693edf892ceb72cedfa7dbbc08a0b
6928,negativní,2,"Solidní telefon pro starší generaci za velmi příznivou cenu .
",9eeaceb6dc3c5b3b99803a929f6fc2b0e1104a1e052d8005d9dfcfcafa1aa9d6
6929,negativní,2,"Solární plachta je dobrá. Nečekaným zklamáním je rozměr plachty. Plachta má v průměru pouze cca 3m!!!!!!!!!! Udávaná velikost 3,66 není rozměr plachty!!!!!
",615811f6c785993f1eb08a8c73e1a82c8dd0d61bbae0cf57f5477b5771110952
6930,negativní,2,"Splni funkci, cena je slusna, ale velmi rychle se vybiji prijimac. Take nastaveni citlivosti neni nejlepsi, kdyz spi miminko venku, obcas je ze zahrady slyset i velmi vzdaleny hluk a pristroj blika, tudiz mame obcas plany poplach. Prijimac spatne stoji, je moc vysoky a naopak vysilac od miminka je tezkopadny a velmi tezky, hur se mi umistuje do kocarku a neni za co chytit.. Hudba, kterou prehrava, se ale nasemu miminku libi.
",7b99363cbc1f10034191f54515d7b2a363786f7c5b2676d4b2a8b463c5305920
6931,negativní,2,"Splnil ocekavani. Minusem je vypadavajici dobijeci kabel.
",d18ff00f541c9a7abca6ec61f1eea52b35b86ba3f743e6927769702dcf36c2d7
6932,negativní,2,"Splňuje svůj účel, ale nepomáhá proti kolice (jak slibují na obalu).
",9e52fd1c9f6b26ee90dd277e9869d26b45c46b18789472b799c74c31213b96e1
6933,negativní,2,"Splňuje účel, ale žádná sláva to není :-)))
",b5134a538330126ee29f7ab5bcdcd15810f1a3188a1e1391599bdaff8b6c1b2a
6934,negativní,2,"Spokojeni nejsme vůbec,mikrovlnka fungovala týden,vytekl z ní nějaký olej a už nehřeje,takže je připravena v krabici na cestu z5....
",ef176059264edb8686f5b1979f739a91f0f56d5d97b61b58758336b66a222109
